class_id,class_name,collection_id,collection_description,property_id,property,property_description,models_used,total_models,fraction,models_list
18,RSI,17,Gas Node objects,749,Max Flow Day,Maximum flow through the gas node each day,1,16,0.0625,['European Integrated Power & Gas Model']
18,RSI,17,Gas Node objects,748,Max Flow Hour,Maximum flow through the gas node each hour,1,16,0.0625,['European Integrated Power & Gas Model']
18,RSI,17,Gas Node objects,745,Units,Flag if the Gas Node is in service,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,196,Region objects,1476,DSP Bid Price,Bid price for demand-side participation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,200,Region objects,1601,DSP Bid Price,Bid price for demand-side participation,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,196,Region objects,1475,DSP Bid Quantity,Bid quantity for demand-side participation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,200,Region objects,1600,DSP Bid Quantity,Bid quantity for demand-side participation,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,18,Gas Storage objects,775,End Effects Method,Method used to value or constrain end-of-period gas volumes.,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,200,Region objects,1551,Fixed Load,Fixed load,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,196,Region objects,1410,Generator Settlement Model,Model used to determine price paid to generators.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,200,Region objects,1499,Generator Settlement Model,Model used to determine price paid to generators.,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,18,Gas Storage objects,788,Initial Volume,Initial volume of gas in the storage,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,18,Gas Storage objects,790,Injection Charge,Incremental cost of injecting gas into the storage,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,296,set of regions whose demand appears in the MLF equation,1836,Load Coefficient,Coefficient of region demand in the MLF equation,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,196,Region objects,1433,Load Includes Losses,Flag if input load includes transmission losses,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,196,Region objects,1432,Load Metering Point,Metering point for input loads in the region,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,196,Region objects,1411,Load Settlement Model,Model used to determine price paid by loads.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
19,Region,200,Region objects,1500,Load Settlement Model,Model used to determine price paid by loads.,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,18,Gas Storage objects,799,Max Injection Day,Maximum amount of gas that can be injected into the storage in a day,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,18,Gas Storage objects,786,Max Volume,Maximum volume of gas allowed in storage,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,18,Gas Storage objects,793,Max Withdrawal Day,Maximum amount of gas that can be withdrawn from the storage in a day,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,196,Region objects,1484,Min Capacity Reserve Margin,Minimum capacity reserve margin for capacity planning,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
19,Region,200,Region objects,1555,Price Cap,Cap on generator offer prices,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,200,Region objects,1556,Price Floor,Floor on generator offer prices,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,200,Region objects,1554,Price of Dump Energy,Price of dump energy per MWh (1=hard constraint),1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,18,Gas Storage objects,827,Target Penalty,Penalty for violating the target.,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,18,Gas Storage objects,824,Target Week,end of week storage target,1,16,0.0625,['European Integrated Power & Gas Model']
19,Region,196,Region objects,1459,Units,Flag if the Region is included in the simulation.,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
19,Region,200,Region objects,1508,Uplift Compatibility,Uplift calculation compatibility (match to market being modelled),1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,200,Region objects,1514,Uplift Detect Active Min Stable Level Constraints,If the uplift calculation should exclude units running at min stable level,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,200,Region objects,1515,Uplift Detect Active Ramp Constraints,If the uplift calculation should exclude generators on ramp limits,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,200,Region objects,1506,Uplift Enabled,If uplift is added to market prices,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,196,Region objects,1464,VoLL,Value of lost load (VoLL),4,16,0.25,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model', 'PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']"
19,Region,200,Region objects,1553,VoLL,Value of lost load (VoLL),1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
19,Region,18,Gas Storage objects,789,Withdrawal Charge,Incremental cost of withdrawing gas from the storage,1,16,0.0625,['European Integrated Power & Gas Model']
15,Reliability,161,Reserve objects,1454,Duration,Time over which the required response must be maintained,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,14,Gas Field objects,612,Initial Volume,Initial volume of gas in the field,1,16,0.0625,['European Integrated Power & Gas Model']
15,Reliability,161,Reserve objects,1442,Is Enabled,Flag if the reserve is enabled,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,14,Gas Field objects,617,Max Production Day,Maximum daily production of gas from the field,1,16,0.0625,['European Integrated Power & Gas Model']
15,Reliability,161,Reserve objects,1451,Min Provision,Minimum required reserve,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,161,Reserve objects,1439,Mutually Exclusive,If generation capacity providing this reserve is mutually exclusive to other reserves,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,161,Reserve objects,1460,Price Cap,Cap on Reserve Price for settlement,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,14,Gas Field objects,613,Production Cost,Incremental cost of extracting gas from the field,1,16,0.0625,['European Integrated Power & Gas Model']
15,Reliability,161,Reserve objects,1453,Timeframe,Timeframe in which the reserve is required,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,161,Reserve objects,1438,Type,Reserve type,1,16,0.0625,['CAISOSA25 20250505']
15,Reliability,161,Reserve objects,1459,VoRS,Value of reserve shortage (-1 sets hard constraint),1,16,0.0625,['CAISOSA25 20250505']
78,Scenario,746,Timeslice objects,4732,Include,If the timeslice includes the period,1,16,0.0625,['CAISOSA25 20250505']
8,Storage,91,Storage objects,992,Balance Period,Frequency of storage balance,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
8,Storage,91,Storage objects,994,End Effects Method,Method used to handle end-of-period storage.,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
8,Storage,91,Storage objects,1008,Initial Volume,Storage volume at the start of the period,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
8,Storage,93,Storage objects,1088,Initial Volume,Storage volume at the start of the period,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
8,Storage,7,Waterway objects,424,Max Flow,Maximum flow limit,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
8,Storage,49,Waterway objects,497,Max Flow,Maximum flow limit,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
8,Storage,7,Waterway objects,428,Max Flow Penalty,Penalty for violating the [Max Flow] constraint.,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
8,Storage,49,Waterway objects,501,Max Flow Penalty,Penalty for violating the [Max Flow] constraint.,1,16,0.0625,['CAISOIRP23Stochastic 20240517']
8,Storage,91,Storage objects,1006,Max Volume,Maximum volume,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
8,Storage,93,Storage objects,1086,Max Volume,Maximum volume,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
8,Storage,91,Storage objects,1009,Min Volume,Minimum volume,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
8,Storage,93,Storage objects,1089,Min Volume,Minimum volume,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
8,Storage,91,Storage objects,1018,Natural Inflow,Rate of natural inflow,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
76,Timeslice,738,Data File objects,4663,Filename,Data file used in the simulation,1,16,0.0625,['CAISOSA25 20250505']
76,Timeslice,696,Timeslice objects,4186,Include,If the timeslice includes the period,3,16,0.1875,"['2024 ISP Green Energy Exports Model', '2024 ISP Progressive Change Model', '2024 ISP Step Change Model']"
76,Timeslice,726,Timeslice objects,4519,Include,If the timeslice includes the period,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
26,Transformer,352,set of lines in the interface,2227,Flow Coefficient,Coefficient of flow in interface,1,16,0.0625,['CAISOSA25 20250505']
26,Transformer,318,Line objects,1976,Max Flow,Maximum flow,1,16,0.0625,['CAISOSA25 20250505']
26,Transformer,318,Line objects,1977,Min Flow,Minimum flow,1,16,0.0625,['CAISOSA25 20250505']
26,Transformer,318,Line objects,2003,Wheeling Charge,Wheeling charge for reference direction flows,1,16,0.0625,['CAISOSA25 20250505']
26,Transformer,318,Line objects,2004,Wheeling Charge Back,Wheeling charge for counter-reference direction flows,1,16,0.0625,['CAISOSA25 20250505']
31,Transmission Right,335,set of Region objects involved in the Constraint,1896,Generation Coefficient,Coefficient of region generation,1,16,0.0625,['CAISOIRP21 0130']
31,Transmission Right,30,Region objects,1111,Load,Load,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,265,set of regions whose demand appears in the MLF equation,1668,Load Coefficient,Coefficient of region demand in the MLF equation,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,335,set of Region objects involved in the Constraint,1894,Load Coefficient,Coefficient of region load,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,356,set of Region objects that define when the Variable is active,1998,Load Coefficient,Coefficient of region demand in condition,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,157,set of regions that set the load risk,1620,Load Risk,Percentage of region's load at risk,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,30,Region objects,1112,Load Scalar,Scale factor for input [Load],1,16,0.0625,['CAISOIRP21 0130']
31,Transmission Right,30,Region objects,1070,Load Settlement Model,Model used to determine price paid by loads.,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,30,Region objects,1126,Maintenance Factor,Maintenance biasing factor,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,30,Region objects,1093,Pool Type,Gross or Net Pool for settlement of Financial Contracts in the Region.,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,30,Region objects,1118,Price of Dump Energy,Price of dump energy per MWh (1=hard constraint),3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,335,set of Region objects involved in the Constraint,1898,Unserved Energy Coefficient,Coefficient of unserved energy,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
31,Transmission Right,30,Region objects,1117,VoLL,Value of lost load (VoLL),3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
75,Variable,690,Variable objects,4139,Profile,Sample profile of variable values,1,16,0.0625,['PLEXOS-World Spatial Resolution Case Study (Second Journal Submission version)']
75,Variable,720,Variable objects,4470,Profile,Sample profile of variable values,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
75,Variable,720,Variable objects,4459,Sampling Method,Sampling method applied to the variable,1,16,0.0625,['PUBLIC Validation 2024-2032 Model 2025-03-14']
50,Water Node,49,Variable objects,1469,Profile,Sample profile of variable values,1,16,0.0625,['European Integrated Power & Gas Model']
50,Water Node,50,Variable objects,1512,Profile,Sample profile of variable values,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
50,Water Node,50,Variable objects,1514,Profile Day,Sample profile of variable values,2,16,0.125,"['CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
50,Water Node,49,Variable objects,1459,Sampling Method,Sampling method applied to the variable,1,16,0.0625,['European Integrated Power & Gas Model']
50,Water Node,50,Variable objects,1502,Sampling Method,Sampling method applied to the variable,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
49,Water Pipeline,48,Data File objects,1452,Base Profile,Base profile for use in creating new profiles,1,16,0.0625,['European Integrated Power & Gas Model']
49,Water Pipeline,49,Data File objects,1494,Base Profile,Base profile for use in creating new profiles,1,16,0.0625,['CAISOIRP21 0130']
49,Water Pipeline,48,Data File objects,1453,Energy,Energy of the created profile,1,16,0.0625,['European Integrated Power & Gas Model']
49,Water Pipeline,49,Data File objects,1495,Energy,Energy of the created profile,1,16,0.0625,['CAISOIRP21 0130']
49,Water Pipeline,48,Data File objects,1451,Filename,Data file used in the simulation,1,16,0.0625,['European Integrated Power & Gas Model']
49,Water Pipeline,49,Data File objects,1493,Filename,Data file used in the simulation,3,16,0.1875,"['CAISOIRP21 0130', 'CAISOIRP21 Stochastic2026 0130', 'CAISOIRP21 Stochastic2030 0130']"
49,Water Pipeline,48,Data File objects,1454,Maximum,Maximum value of the created profile,1,16,0.0625,['European Integrated Power & Gas Model']
49,Water Pipeline,49,Data File objects,1496,Maximum,Maximum value of the created profile,1,16,0.0625,['CAISOIRP21 0130']
